post_id,token_symbol,content,user_id,created_at,retweets,replies,likes,conversation_id,in_reply_to_user_id,source,geo,entities,username,sentiment,score
1842909960922907008,NPC,"RT @tradermurat: $NPC is getting ready for a crazy season, the preparations are about to end, it's just a matter of time, they are the best…",972970759416111104,2024-10-06T12:49:08+00:00,49,0,0,1842909960922907008,,,,"{""cashtags"": [{""start"": 17, ""end"": 21, ""tag"": ""NPC""}], ""mentions"": [{""start"": 3, ""end"": 15, ""username"": ""tradermurat"", ""id"": ""1508167023922143236""}], ""annotations"": [{""start"": 18, ""end"": 20, ""probability"": 0.7956, ""type"": ""Organization"", ""normalized_text"": ""NPC""}]}",CryptoWizardd,Positive,0.0013677599441730636
1842909242497417370,DOGE,"I truly believe the King of all memes will rip up soon

$DOGE",972970759416111104,2024-10-06T12:46:17+00:00,91,317,1459,1842909242497417370,,,,"{""cashtags"": [{""start"": 56, ""end"": 61, ""tag"": ""DOGE""}], ""annotations"": [{""start"": 57, ""end"": 60, ""probability"": 0.4747, ""type"": ""Other"", ""normalized_text"": ""DOGE""}]}",CryptoWizardd,Positive,0.12972304003745588
1842894983709298730,,"How can this men wake up everyday and look into the mirror 

3:178 - And let not those who disbelieve ever think that [because] we extend their time [of enjoyment] it is better for them. We only extend it for them so that they may increase in sin, and for them is a humiliating… https://t.co/JnonN38SmH https://t.co/cAxqorVWnn",972970759416111104,2024-10-06T11:49:38+00:00,50,111,567,1842894983709298730,,,,"{""urls"": [{""start"": 279, ""end"": 302, ""url"": ""https://t.co/JnonN38SmH"", ""expanded_url"": ""https://x.com/i/web/status/1842894983709298730"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 303, ""end"": 326, ""url"": ""https://t.co/cAxqorVWnn"", ""expanded_url"": ""https://twitter.com/DD_Geopolitics/status/1842635431021867297"", ""display_url"": ""x.com/DD_Geopolitics\u2026""}]}",CryptoWizardd,Positive,0.050821795742800685
1842894232123527612,,"RT @DD_Geopolitics: 🇮🇱🇫🇷 The war criminal is upset with Macron, who earlier today called for countries to halt weapon supplies to Israel. h…",972970759416111104,2024-10-06T11:46:38+00:00,526,0,0,1842894232123527612,,,,"{""mentions"": [{""start"": 3, ""end"": 18, ""username"": ""DD_Geopolitics"", ""id"": ""632475061""}], ""annotations"": [{""start"": 56, ""end"": 61, ""probability"": 0.8733, ""type"": ""Person"", ""normalized_text"": ""Macron""}, {""start"": 130, ""end"": 135, ""probability"": 0.9494, ""type"": ""Place"", ""normalized_text"": ""Israel""}]}",CryptoWizardd,Positive,0.014682484298674112
1842894013382144169,,@StackingUSD @zignaly Welcome to Adam my G,972970759416111104,2024-10-06T11:45:46+00:00,0,1,25,1842511984740487512,431243238.0,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""StackingUSD"", ""id"": ""431243238""}, {""start"": 13, ""end"": 21, ""username"": ""zignaly"", ""id"": ""968212085854408708""}], ""annotations"": [{""start"": 33, ""end"": 36, ""probability"": 0.4982, ""type"": ""Other"", ""normalized_text"": ""Adam""}]}",CryptoWizardd,Positive,0.0021792822896992588
1842869090429386877,HIPPO,"Huge $HIPPO 

I expect this to keep going and hit more cex listings over the coming week.
🚀 https://t.co/sTutau8qyk",972970759416111104,2024-10-06T10:06:44+00:00,18,60,167,1842869090429386877,,,,"{""cashtags"": [{""start"": 5, ""end"": 11, ""tag"": ""HIPPO""}], ""annotations"": [{""start"": 6, ""end"": 10, ""probability"": 0.415, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}], ""urls"": [{""start"": 92, ""end"": 115, ""url"": ""https://t.co/sTutau8qyk"", ""expanded_url"": ""https://twitter.com/hippo_cto/status/1842815655822700771"", ""display_url"": ""x.com/hippo_cto/stat\u2026""}]}",CryptoWizardd,Positive,0.015060048123662788
1842868773889487199,,@hippo_cto @KhaokheowZoo 🚀,972970759416111104,2024-10-06T10:05:29+00:00,1,2,24,1842815655822700771,1.8404144250035569e+18,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""hippo_cto"", ""id"": ""1840414425003556864""}, {""start"": 11, ""end"": 24, ""username"": ""KhaokheowZoo"", ""id"": ""4886662988""}]}",CryptoWizardd,Positive,0.0021200244663597185
1842865927295004967,DOGE,Agree that $DOGE Season wil come soon. https://t.co/NOzDxF3cOL,972970759416111104,2024-10-06T09:54:10+00:00,42,91,428,1842865927295004967,,,,"{""cashtags"": [{""start"": 11, ""end"": 16, ""tag"": ""DOGE""}], ""annotations"": [{""start"": 12, ""end"": 15, ""probability"": 0.6311, ""type"": ""Other"", ""normalized_text"": ""DOGE""}], ""urls"": [{""start"": 39, ""end"": 62, ""url"": ""https://t.co/NOzDxF3cOL"", ""expanded_url"": ""https://twitter.com/CryptoGemRnld/status/1842832158773428665"", ""display_url"": ""x.com/CryptoGemRnld/\u2026""}]}",CryptoWizardd,Positive,0.03848167846608537
1842692246971326872,NPC,$NPC chads ready for take over season. https://t.co/tcJRIEPcNT,972970759416111104,2024-10-05T22:24:01+00:00,104,81,602,1842692246971326872,,,,"{""cashtags"": [{""start"": 0, ""end"": 4, ""tag"": ""NPC""}], ""annotations"": [{""start"": 1, ""end"": 3, ""probability"": 0.7625, ""type"": ""Organization"", ""normalized_text"": ""NPC""}], ""urls"": [{""start"": 39, ""end"": 62, ""url"": ""https://t.co/tcJRIEPcNT"", ""expanded_url"": ""https://twitter.com/AnubisCalled/status/1842668644574314666"", ""display_url"": ""x.com/AnubisCalled/s\u2026""}]}",CryptoWizardd,Positive,0.05538011823379486
1842692128171868571,NPC,"RT @AnubisCalled: $NPC charts ready for send

Grab a bag and sit back

Billions https://t.co/S9Z3k0WnyM",972970759416111104,2024-10-05T22:23:33+00:00,37,0,0,1842692128171868571,,,,"{""cashtags"": [{""start"": 18, ""end"": 22, ""tag"": ""NPC""}], ""mentions"": [{""start"": 3, ""end"": 16, ""username"": ""AnubisCalled"", ""id"": ""1827131074960297984""}], ""annotations"": [{""start"": 19, ""end"": 21, ""probability"": 0.719, ""type"": ""Organization"", ""normalized_text"": ""NPC""}], ""urls"": [{""start"": 80, ""end"": 103, ""url"": ""https://t.co/S9Z3k0WnyM"", ""expanded_url"": ""https://x.com/AnubisCalled/status/1842668644574314666/photo/1"", ""display_url"": ""pic.x.com/S9Z3k0WnyM"", ""media_key"": ""3_1842668591352619008""}, {""start"": 80, ""end"": 103, ""url"": ""https://t.co/S9Z3k0WnyM"", ""expanded_url"": ""https://x.com/AnubisCalled/status/1842668644574314666/photo/1"", ""display_url"": ""pic.x.com/S9Z3k0WnyM"", ""media_key"": ""3_1842668591356813312""}, {""start"": 80, ""end"": 103, ""url"": ""https://t.co/S9Z3k0WnyM"", ""expanded_url"": ""https://x.com/AnubisCalled/status/1842668644574314666/photo/1"", ""display_url"": ""pic.x.com/S9Z3k0WnyM"", ""media_key"": ""3_1842668591344238592""}]}",CryptoWizardd,Positive,0.001032798325191905
1842678127887323284,,"RT @Mohamme286411: Hey @binance , please unlock my 30,000$ , it has been more than 1 year and my fault is because im from Gaza 

Please guy…",972970759416111104,2024-10-05T21:27:55+00:00,7460,0,0,1842678127887323284,,,,"{""mentions"": [{""start"": 3, ""end"": 17, ""username"": ""Mohamme286411"", ""id"": ""1641086969663877120""}, {""start"": 23, ""end"": 31, ""username"": ""binance"", ""id"": ""877807935493033984""}], ""annotations"": [{""start"": 122, ""end"": 125, ""probability"": 0.9625, ""type"": ""Place"", ""normalized_text"": ""Gaza""}]}",CryptoWizardd,Positive,0.2082344731332868
1842658519180259344,,"My advice to everyone here.

Never send anyone money to trade for you. Ct is full of scammers who would take any penny from you. https://t.co/eWkQ4hmAS4",972970759416111104,2024-10-05T20:10:00+00:00,22,63,239,1842658519180259344,,,,"{""urls"": [{""start"": 129, ""end"": 152, ""url"": ""https://t.co/eWkQ4hmAS4"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842658519180259344/photo/1"", ""display_url"": ""pic.x.com/eWkQ4hmAS4"", ""media_key"": ""3_1842658512301707264""}]}",CryptoWizardd,Positive,0.021448034990990374
1842650099882590585,,"RT @dspillere: Protect your online privacy while on the go! 🌐✈️

In this video, I show you how easy it is to set up the @AnyoneFDN protocol…",972970759416111104,2024-10-05T19:36:33+00:00,63,0,0,1842650099882590585,,,,"{""mentions"": [{""start"": 3, ""end"": 13, ""username"": ""dspillere"", ""id"": ""778313""}, {""start"": 120, ""end"": 130, ""username"": ""AnyoneFDN"", ""id"": ""1626376419268784130""}]}",CryptoWizardd,Positive,0.0017585484996510818
1842645238269292786,,@Altsteinn Enjoy broo,972970759416111104,2024-10-05T19:17:14+00:00,0,6,7,1842640138570207736,20284291.0,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""Altsteinn"", ""id"": ""20284291""}]}",CryptoWizardd,Positive,0.0006101990411157925
1842644879731544204,,@cryptokupumps Best !,972970759416111104,2024-10-05T19:15:48+00:00,0,0,10,1842640138570207736,1.5293807760553e+18,,,"{""mentions"": [{""start"": 0, ""end"": 14, ""username"": ""cryptokupumps"", ""id"": ""1529380776055300097""}]}",CryptoWizardd,Positive,0.0008717129158797036
1842644817609715802,,@ManAlejg Enjoy brooo,972970759416111104,2024-10-05T19:15:33+00:00,0,1,6,1842640138570207736,1.7252991156327916e+18,,,"{""mentions"": [{""start"": 0, ""end"": 9, ""username"": ""ManAlejg"", ""id"": ""1725299115632791552""}]}",CryptoWizardd,Positive,0.0005230277495278222
1842644729496002942,,@HasTrades Enjoy broo,972970759416111104,2024-10-05T19:15:12+00:00,0,1,9,1842640138570207736,7.318113371526922e+17,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""HasTrades"", ""id"": ""731811337152692224""}]}",CryptoWizardd,Positive,0.0007845416242917331
1842644660428149189,,@ARafayGadit My G,972970759416111104,2024-10-05T19:14:56+00:00,0,0,13,1842640138570207736,8.978515756994601e+17,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""ARafayGadit"", ""id"": ""897851575699460096""}]}",CryptoWizardd,Positive,0.0011332267906436146
1842644597337432318,,@Crypto_Ed_NL Hahaha. Leuk grapje ed ! Je kan beter wegblijven ind. Vriest hier zowat 🤣,972970759416111104,2024-10-05T19:14:41+00:00,1,7,33,1842640138570207736,8.935387121135124e+17,,,"{""mentions"": [{""start"": 0, ""end"": 13, ""username"": ""Crypto_Ed_NL"", ""id"": ""893538712113512449""}]}",CryptoWizardd,Positive,0.002904566090651451
1842640365825962055,,@CryptoMocro_ Send it to valhala habibi,972970759416111104,2024-10-05T18:57:52+00:00,33,32,166,1842497377334181894,8.68487499269759e+17,,,"{""mentions"": [{""start"": 0, ""end"": 13, ""username"": ""CryptoMocro_"", ""id"": ""868487499269758976""}]}",CryptoWizardd,Positive,0.015391578855801264
1842640138570207736,,What ya doing this saturday evening fam,972970759416111104,2024-10-05T18:56:58+00:00,14,260,358,1842640138570207736,,,,,CryptoWizardd,Positive,0.03159811094397141
1842623218030703017,HIPPO,"$HIPPO looks ready for the next leg
🤝🚀 https://t.co/jMTYBXuQl6",972970759416111104,2024-10-05T17:49:44+00:00,100,211,289,1842623218030703017,,,,"{""cashtags"": [{""start"": 0, ""end"": 6, ""tag"": ""HIPPO""}], ""annotations"": [{""start"": 1, ""end"": 5, ""probability"": 0.3713, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}], ""urls"": [{""start"": 39, ""end"": 62, ""url"": ""https://t.co/jMTYBXuQl6"", ""expanded_url"": ""https://twitter.com/DaCryptoGeneral/status/1842554348309508560"", ""display_url"": ""x.com/DaCryptoGenera\u2026""}]}",CryptoWizardd,Positive,0.02798385009376642
1842546915751104903,,RT @TheCryptoProfes: @CryptoGirlNova Welcome back Nova ❤️,972970759416111104,2024-10-05T12:46:32+00:00,4,0,0,1842546915751104903,,,,"{""mentions"": [{""start"": 3, ""end"": 19, ""username"": ""TheCryptoProfes"", ""id"": ""1469259059547230213""}, {""start"": 21, ""end"": 36, ""username"": ""CryptoGirlNova"", ""id"": ""1506634982265135116""}], ""annotations"": [{""start"": 50, ""end"": 53, ""probability"": 0.7019, ""type"": ""Other"", ""normalized_text"": ""Nova""}]}",CryptoWizardd,Positive,0.00011165387299371948
1842510923157606520,BANANA,"I still hold all my $BANANA tokens btw.
Think this one has a bright future. https://t.co/JNJ6o0OIj3",972970759416111104,2024-10-05T10:23:30+00:00,55,159,370,1842510923157606520,,,,"{""cashtags"": [{""start"": 20, ""end"": 27, ""tag"": ""BANANA""}], ""annotations"": [{""start"": 21, ""end"": 26, ""probability"": 0.6297, ""type"": ""Other"", ""normalized_text"": ""BANANA""}], ""urls"": [{""start"": 76, ""end"": 99, ""url"": ""https://t.co/JNJ6o0OIj3"", ""expanded_url"": ""https://twitter.com/CryptoWizardd/status/1842238298791559605"", ""display_url"": ""x.com/CryptoWizardd/\u2026""}]}",CryptoWizardd,Positive,0.03378861864121268
1842508117076070801,"BNB, BABY","#bnb season ahead.

Meme tokens outperforming the market right now

Send $BABY to 0.50 https://t.co/rbLJXbx7oK",972970759416111104,2024-10-05T10:12:21+00:00,52,191,337,1842508117076070801,,,,"{""cashtags"": [{""start"": 73, ""end"": 78, ""tag"": ""BABY""}], ""hashtags"": [{""start"": 0, ""end"": 4, ""tag"": ""bnb""}], ""annotations"": [{""start"": 1, ""end"": 3, ""probability"": 0.8725, ""type"": ""Other"", ""normalized_text"": ""bnb""}, {""start"": 74, ""end"": 77, ""probability"": 0.4853, ""type"": ""Organization"", ""normalized_text"": ""BABY""}], ""urls"": [{""start"": 87, ""end"": 110, ""url"": ""https://t.co/rbLJXbx7oK"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842508117076070801/photo/1"", ""display_url"": ""pic.x.com/rbLJXbx7oK"", ""media_key"": ""3_1842508112248324096""}]}",CryptoWizardd,Positive,0.030828225614064366
1842451937855156271,TAO,"Gm

Study $TAO strenght

Fully recovered 

Send it https://t.co/0ZnBnuoKns",972970759416111104,2024-10-05T06:29:07+00:00,100,188,761,1842451937855156271,,,,"{""cashtags"": [{""start"": 10, ""end"": 14, ""tag"": ""TAO""}], ""annotations"": [{""start"": 11, ""end"": 13, ""probability"": 0.4786, ""type"": ""Organization"", ""normalized_text"": ""TAO""}], ""urls"": [{""start"": 51, ""end"": 74, ""url"": ""https://t.co/0ZnBnuoKns"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842451937855156271/photo/1"", ""display_url"": ""pic.x.com/0ZnBnuoKns"", ""media_key"": ""3_1842451925150633984""}]}",CryptoWizardd,Positive,0.06912869972328843
1842313203658772751,,"Imagine fading the strongest meme out there.

Holders increasing rapidly✅️
No big kols onboard. They all missed it.✅️
First NFT hybrid memetoken✅️
No vc s
Huge community 
Good team

BILLIONS
@NonPlayableCoin https://t.co/HmX1uEXtcQ",972970759416111104,2024-10-04T21:17:50+00:00,184,139,937,1842313203658772751,,,,"{""mentions"": [{""start"": 191, ""end"": 207, ""username"": ""NonPlayableCoin"", ""id"": ""1682073285821972490""}], ""urls"": [{""start"": 208, ""end"": 231, ""url"": ""https://t.co/HmX1uEXtcQ"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842313203658772751/photo/1"", ""display_url"": ""pic.x.com/HmX1uEXtcQ"", ""media_key"": ""3_1842313194804527105""}]}",CryptoWizardd,Positive,0.08681557837563933
1842311928359628842,,"Yo @binance @_RichardTeng 

Just give the men back his money. They suffered enough 

Share tag lets get this men his money back. https://t.co/ncmTI4NpwZ",972970759416111104,2024-10-04T21:12:46+00:00,1849,301,6883,1842311928359628842,,,,"{""mentions"": [{""start"": 3, ""end"": 11, ""username"": ""binance"", ""id"": ""877807935493033984""}, {""start"": 12, ""end"": 25, ""username"": ""_RichardTeng"", ""id"": ""1395261244769112065""}], ""urls"": [{""start"": 129, ""end"": 152, ""url"": ""https://t.co/ncmTI4NpwZ"", ""expanded_url"": ""https://twitter.com/Mohamme286411/status/1842157132793233895"", ""display_url"": ""x.com/Mohamme286411/\u2026""}]}",CryptoWizardd,Positive,0.6516120027913468
1842311372522021331,"TAO, FTM","RT @0xTrollsRoyce: Take a look at the Top 100 coins that bounced on the 24 hr.

$TAO's strength is undeniable.

Last cycle we had $FTM go f…",972970759416111104,2024-10-04T21:10:34+00:00,45,0,0,1842311372522021331,,,,"{""cashtags"": [{""start"": 80, ""end"": 84, ""tag"": ""TAO""}, {""start"": 130, ""end"": 134, ""tag"": ""FTM""}], ""mentions"": [{""start"": 3, ""end"": 17, ""username"": ""0xTrollsRoyce"", ""id"": ""896893786281791488""}], ""annotations"": [{""start"": 81, ""end"": 83, ""probability"": 0.631, ""type"": ""Organization"", ""normalized_text"": ""TAO""}, {""start"": 131, ""end"": 133, ""probability"": 0.4196, ""type"": ""Other"", ""normalized_text"": ""FTM""}]}",CryptoWizardd,Positive,0.0012561060711793442
1842309521303289943,,@OLM_Research 👀,972970759416111104,2024-10-04T21:03:12+00:00,1,1,14,1841930056324485271,1.7832486274667315e+18,,,"{""mentions"": [{""start"": 0, ""end"": 13, ""username"": ""OLM_Research"", ""id"": ""1783248627466731520""}]}",CryptoWizardd,Positive,0.0012483115504800149
1842302527666323911,TRAC,$TRAC https://t.co/qw3Zn1YLDw,972970759416111104,2024-10-04T20:35:25+00:00,27,37,188,1842302527666323911,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""TRAC""}], ""urls"": [{""start"": 6, ""end"": 29, ""url"": ""https://t.co/qw3Zn1YLDw"", ""expanded_url"": ""https://twitter.com/origin_trail/status/1842186496985509910"", ""display_url"": ""x.com/origin_trail/s\u2026""}]}",CryptoWizardd,Positive,0.017141866461246033
1842302343179629052,"BABYBNB, KUCOIN","RT @kucoincom: 📢 New Listing

@babyBNB_fun #BabyBNB Gets Listed on #KuCoin! 

💎Pair: BABYBNB/USDT
💎Deposit: now open (network: BSC-BEP20)
💎…",972970759416111104,2024-10-04T20:34:41+00:00,78,0,0,1842302343179629052,,,,"{""mentions"": [{""start"": 3, ""end"": 13, ""username"": ""kucoincom"", ""id"": ""910110294625492992""}, {""start"": 30, ""end"": 42, ""username"": ""babyBNB_fun"", ""id"": ""1387020634824351747""}], ""hashtags"": [{""start"": 43, ""end"": 51, ""tag"": ""BabyBNB""}, {""start"": 67, ""end"": 74, ""tag"": ""KuCoin""}], ""annotations"": [{""start"": 44, ""end"": 50, ""probability"": 0.4285, ""type"": ""Other"", ""normalized_text"": ""BabyBNB""}, {""start"": 68, ""end"": 73, ""probability"": 0.5907, ""type"": ""Other"", ""normalized_text"": ""KuCoin""}, {""start"": 93, ""end"": 96, ""probability"": 0.4697, ""type"": ""Other"", ""normalized_text"": ""USDT""}]}",CryptoWizardd,Positive,0.0021772505233775296
1842301929113985106,BOB,"Strong recovery on $BOB 

SEND IT HIGHER

@BobEthToken https://t.co/5BoUQHXAKu",972970759416111104,2024-10-04T20:33:02+00:00,46,65,277,1842301929113985106,,,,"{""cashtags"": [{""start"": 19, ""end"": 23, ""tag"": ""BOB""}], ""mentions"": [{""start"": 42, ""end"": 54, ""username"": ""BobEthToken"", ""id"": ""1648859044482895872""}], ""annotations"": [{""start"": 20, ""end"": 22, ""probability"": 0.6666, ""type"": ""Organization"", ""normalized_text"": ""BOB""}], ""urls"": [{""start"": 55, ""end"": 78, ""url"": ""https://t.co/5BoUQHXAKu"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842301929113985106/photo/1"", ""display_url"": ""pic.x.com/5BoUQHXAKu"", ""media_key"": ""3_1842301920649547776""}]}",CryptoWizardd,Positive,0.025430467309295567
1842300862397608349,VANRY,"RT @godinnesss: $VANRY retest done🟩

Time to send this https://t.co/VXUiz4UUmX",972970759416111104,2024-10-04T20:28:48+00:00,31,0,0,1842300862397608349,,,,"{""cashtags"": [{""start"": 16, ""end"": 22, ""tag"": ""VANRY""}], ""mentions"": [{""start"": 3, ""end"": 14, ""username"": ""godinnesss"", ""id"": ""1366362808410071043""}], ""annotations"": [{""start"": 17, ""end"": 21, ""probability"": 0.4372, ""type"": ""Organization"", ""normalized_text"": ""VANRY""}], ""urls"": [{""start"": 55, ""end"": 78, ""url"": ""https://t.co/VXUiz4UUmX"", ""expanded_url"": ""https://x.com/godinnesss/status/1842237658224869461/photo/1"", ""display_url"": ""pic.x.com/VXUiz4UUmX"", ""media_key"": ""3_1842237650431852545""}]}",CryptoWizardd,Positive,0.0008653175157013259
1842279430535729237,FAR,"Friendly reminder that $FAR will be leading the crypto gaming scene 

Its still cheap https://t.co/14ydP0Flur",972970759416111104,2024-10-04T19:03:38+00:00,32,90,255,1842279430535729237,,,,"{""cashtags"": [{""start"": 23, ""end"": 27, ""tag"": ""FAR""}], ""annotations"": [{""start"": 24, ""end"": 26, ""probability"": 0.4495, ""type"": ""Organization"", ""normalized_text"": ""FAR""}], ""urls"": [{""start"": 86, ""end"": 109, ""url"": ""https://t.co/14ydP0Flur"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842279430535729237/photo/1"", ""display_url"": ""pic.x.com/14ydP0Flur"", ""media_key"": ""3_1842279425112522752""}]}",CryptoWizardd,Positive,0.0231219103388822
1842276587556798944,LNQ,"$LNQ  AI GEM

🚀 https://t.co/AWsiEdcnj0",972970759416111104,2024-10-04T18:52:20+00:00,49,61,246,1842276587556798944,,,,"{""cashtags"": [{""start"": 0, ""end"": 4, ""tag"": ""LNQ""}], ""annotations"": [{""start"": 1, ""end"": 3, ""probability"": 0.4929, ""type"": ""Organization"", ""normalized_text"": ""LNQ""}], ""urls"": [{""start"": 16, ""end"": 39, ""url"": ""https://t.co/AWsiEdcnj0"", ""expanded_url"": ""https://twitter.com/Malik_Farooq_01/status/1842138303358804219"", ""display_url"": ""x.com/Malik_Farooq_0\u2026""}]}",CryptoWizardd,Positive,0.022811897674813772
1842271838379913367,"AI, TAO","Here is why $TAO is wizz main #AI pick

Outperforming everything https://t.co/8mYh6XqKYL",972970759416111104,2024-10-04T18:33:28+00:00,99,136,761,1842271838379913367,,,,"{""cashtags"": [{""start"": 12, ""end"": 16, ""tag"": ""TAO""}], ""hashtags"": [{""start"": 30, ""end"": 33, ""tag"": ""AI""}], ""annotations"": [{""start"": 13, ""end"": 15, ""probability"": 0.5652, ""type"": ""Organization"", ""normalized_text"": ""TAO""}, {""start"": 31, ""end"": 32, ""probability"": 0.8204, ""type"": ""Organization"", ""normalized_text"": ""AI""}], ""urls"": [{""start"": 65, ""end"": 88, ""url"": ""https://t.co/8mYh6XqKYL"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842271838379913367/photo/1"", ""display_url"": ""pic.x.com/8mYh6XqKYL"", ""media_key"": ""3_1842271833283805184""}]}",CryptoWizardd,Positive,0.06910078625504
1842250384477151269,,"Dyor. Big gains could be made

📸 https://t.co/JNJ6o0OIj3",972970759416111104,2024-10-04T17:08:13+00:00,33,97,354,1842250384477151269,,,,"{""annotations"": [{""start"": 0, ""end"": 3, ""probability"": 0.5652, ""type"": ""Other"", ""normalized_text"": ""Dyor""}], ""urls"": [{""start"": 33, ""end"": 56, ""url"": ""https://t.co/JNJ6o0OIj3"", ""expanded_url"": ""https://twitter.com/CryptoWizardd/status/1842238298791559605"", ""display_url"": ""x.com/CryptoWizardd/\u2026""}]}",CryptoWizardd,Positive,0.031779781674339695
1842250135918497812,NPC,Who is ready for the $NPC supercycle https://t.co/01Nw8LVYma,972970759416111104,2024-10-04T17:07:14+00:00,164,135,969,1842250135918497812,,,,"{""cashtags"": [{""start"": 21, ""end"": 25, ""tag"": ""NPC""}], ""annotations"": [{""start"": 22, ""end"": 24, ""probability"": 0.6427, ""type"": ""Organization"", ""normalized_text"": ""NPC""}], ""urls"": [{""start"": 37, ""end"": 60, ""url"": ""https://t.co/01Nw8LVYma"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842250135918497812/photo/1"", ""display_url"": ""pic.x.com/01Nw8LVYma"", ""media_key"": ""3_1842250129534791681""}]}",CryptoWizardd,Positive,0.08904679034148577
1842248599582773518,VANRY,"$VANRY 

Run it back up https://t.co/7HimeDynRh",972970759416111104,2024-10-04T17:01:08+00:00,67,65,450,1842248599582773518,,,,"{""cashtags"": [{""start"": 0, ""end"": 6, ""tag"": ""VANRY""}], ""annotations"": [{""start"": 1, ""end"": 5, ""probability"": 0.4383, ""type"": ""Other"", ""normalized_text"": ""VANRY""}], ""urls"": [{""start"": 24, ""end"": 47, ""url"": ""https://t.co/7HimeDynRh"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842248599582773518/photo/1"", ""display_url"": ""pic.x.com/7HimeDynRh"", ""media_key"": ""3_1842248590871158784""}]}",CryptoWizardd,Positive,0.041097283587231456
1842238298791559605,"DISCORD, BANANA, UNIBOT","We seen alot hype regarding telegram bots in the past $BANANA $UNIBOT and many more.

But who is frontrunning the #discord bots ? 👀📸",972970759416111104,2024-10-04T16:20:12+00:00,49,137,415,1842238298791559605,,,,"{""cashtags"": [{""start"": 54, ""end"": 61, ""tag"": ""BANANA""}, {""start"": 62, ""end"": 69, ""tag"": ""UNIBOT""}], ""hashtags"": [{""start"": 114, ""end"": 122, ""tag"": ""discord""}], ""annotations"": [{""start"": 28, ""end"": 35, ""probability"": 0.7074, ""type"": ""Other"", ""normalized_text"": ""telegram""}, {""start"": 55, ""end"": 60, ""probability"": 0.6722, ""type"": ""Other"", ""normalized_text"": ""BANANA""}, {""start"": 63, ""end"": 68, ""probability"": 0.6322, ""type"": ""Other"", ""normalized_text"": ""UNIBOT""}, {""start"": 115, ""end"": 121, ""probability"": 0.8427, ""type"": ""Other"", ""normalized_text"": ""discord""}]}",CryptoWizardd,Positive,0.03754384595318076
1842237697739407749,,@CryptoMocro_ Mocro gems 📸,972970759416111104,2024-10-04T16:17:48+00:00,22,22,153,1842231775604416740,8.68487499269759e+17,,,"{""mentions"": [{""start"": 0, ""end"": 13, ""username"": ""CryptoMocro_"", ""id"": ""868487499269758976""}], ""annotations"": [{""start"": 14, ""end"": 18, ""probability"": 0.7105, ""type"": ""Other"", ""normalized_text"": ""Mocro""}]}",CryptoWizardd,Positive,0.013951303914424921
1842236750334476593,"BNB, BNB, BABY","$BABY Listings incoming.

#BNB chain heating up

Cz send them all.

Shill me some #BNB projects below 👇👇 https://t.co/88XII35UzJ",972970759416111104,2024-10-04T16:14:03+00:00,25,96,203,1842236750334476593,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""BABY""}], ""hashtags"": [{""start"": 26, ""end"": 30, ""tag"": ""BNB""}, {""start"": 82, ""end"": 86, ""tag"": ""BNB""}], ""annotations"": [{""start"": 1, ""end"": 4, ""probability"": 0.3977, ""type"": ""Organization"", ""normalized_text"": ""BABY""}, {""start"": 27, ""end"": 29, ""probability"": 0.7716, ""type"": ""Organization"", ""normalized_text"": ""BNB""}, {""start"": 83, ""end"": 85, ""probability"": 0.7286, ""type"": ""Organization"", ""normalized_text"": ""BNB""}], ""urls"": [{""start"": 105, ""end"": 128, ""url"": ""https://t.co/88XII35UzJ"", ""expanded_url"": ""https://twitter.com/babyBNB_fun/status/1842176999013466371"", ""display_url"": ""x.com/babyBNB_fun/st\u2026""}]}",CryptoWizardd,Positive,0.01839360889856873
1842236476597157900,,@babyBNB_fun @kucoincom @BNBCHAIN Lfg !,972970759416111104,2024-10-04T16:12:57+00:00,0,0,6,1842176999013466371,1.3870206348243515e+18,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""babyBNB_fun"", ""id"": ""1387020634824351747""}, {""start"": 13, ""end"": 23, ""username"": ""kucoincom"", ""id"": ""910110294625492992""}, {""start"": 24, ""end"": 33, ""username"": ""BNBCHAIN"", ""id"": ""1052454006537314306""}]}",CryptoWizardd,Positive,0.0005230277495278222
